0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
374.13107314365124,30.598453882158037,181.6507434485717,623.0695253678375,441.4187819192658,2.06064778878189,29.862183005826225,767.5288980494653,18373.776967256785,897914.5755447631,0.0,368.0,367.0,623.0695253678375,181.6507434485717,359.4875065241534,20.46796189974848,181.6507434485717,392.829076881582,211.17833343301032,-3.9212206870205564,27.544783532250868,619.1027985157436,17628.8741351213,862770.0156579682,0.0,423.0,422.0,392.829076881582,181.6507434485717,388.8990730141911,25.118786934389156,361.43265208800176,623.0695253678375,261.63687327983575,5.483205476897457,41.9205748723643,713.7331150859586,19078.439320774523,933357.7752340587,0.0,410.0,409.0,623.0695253678375,361.43265208800176
374.76787860486627,84.16312589491281,248.555029615844,746.786389733017,498.23136011717304,1.8983292847322268,4.629508003374507,966.3148623842242,18792.25326067321,899442.9086516792,0.0,406.0,405.0,746.786389733017,248.555029615844,321.97563129012514,73.8264308405288,110.26125373935936,475.0578084838161,364.7965547444567,-0.27540756026675106,0.23899259476588108,913.7595391402413,16157.035656004862,772741.5150963003,0.0,438.0,437.0,475.0578084838161,110.26125373935936,443.9172583228542,107.84587781500987,275.0924839056559,746.786389733017,471.6939058273611,0.6336195262727539,-0.3422222491691862,1167.5225120005427,22349.51293922396,1065401.41997485,0.0,422.0,422.0,746.786389733017,275.0924839056559
373.03578020926017,16.253062700020497,238.4633216464789,512.4345046666498,273.9711830201709,0.682354483399158,40.43360969889076,622.060085305484,18281.70380797641,895285.8725022244,0.0,350.0,350.0,512.4345046666498,238.4633216464789,359.7594219888835,12.416488153686306,238.4633216464789,377.1308644847919,138.667542838313,-4.277042086963209,31.894374090799566,549.0759123511989,17626.484101297872,863422.6127733205,0.0,420.0,421.0,377.1308644847919,238.4633216464789,387.11869638601553,13.573436182176026,368.1604574009118,512.4345046666498,144.27404726573798,4.369109649163426,29.495482628650457,589.6148212724211,18967.35749096049,929084.8713264372,0.0,425.0,425.0,512.4345046666498,368.1604574009118
373.0409195049853,104.88636648181604,-382.73736891221694,820.4184812131994,1203.1558501254162,-2.1872547154709685,20.054864198664383,1358.9061743982834,18935.126089004556,895298.2068119647,0.0,304.0,305.0,820.4184812131994,-382.73736891221694,335.93520436947716,80.00249082009292,-382.73736891221694,418.9927642095656,801.7301331217825,-5.9074211633628195,43.352477603559144,1159.1790636058417,16877.889917632874,806244.4904867453,0.0,305.0,306.0,418.9927642095656,-382.73736891221694,408.6227555898725,61.84726824168013,354.33107981326333,820.4184812131994,466.087401399936,3.3250529468130026,14.68597543574406,1006.4286472567023,20221.311523181346,980694.6134156939,0.0,307.0,307.0,820.4184812131994,354.33107981326333
373.8136826985654,67.64093252071018,-109.13995285387432,644.7480091538811,753.8879620077554,-1.4701166948164304,19.847346467746004,1011.7027709093692,18582.926943922965,897152.8384765569,0.0,325.0,326.0,644.7480091538811,-109.13995285387432,345.0435937567655,48.670040926903944,-109.13995285387432,393.2028438434104,502.3427966972847,-6.274438361338909,47.841287270402795,898.6651072733343,17047.27696051056,828104.6250162373,0.0,285.0,285.0,393.2028438434104,-109.13995285387432,402.65618898921946,46.93371182102203,362.1801860116584,644.7480091538811,282.56782314222266,2.9749684991146497,9.277865087188301,892.1041285399211,19839.546915989078,966374.8535741267,0.0,310.0,311.0,644.7480091538811,362.1801860116584
373.4453665049304,236.81312169383907,-887.6965343423,2688.879523393055,3576.576057735355,5.409349722878681,54.70284528569848,2903.89547933373,21467.83506397475,896268.8796118328,0.0,327.0,328.0,2688.879523393055,-887.6965343423,327.4960135800956,108.05017920365617,-887.6965343423,390.586475110612,1278.283009452912,-8.013230930266198,74.41660144231271,1779.8967563443869,16800.60474700438,785990.4325922295,0.0,279.0,280.0,390.586475110612,-887.6965343423,423.1596428890152,207.77262836656476,367.4129234772551,2688.879523393055,2321.4665999158,8.735781175640483,80.42360561985292,2841.231652981001,22919.160521669237,1015583.1429336364,0.0,327.0,328.0,2688.879523393055,367.4129234772551
373.2765484271713,39.676383559473045,51.20607377048216,821.5397820986844,770.3337083282023,3.474815717579151,66.2518097861225,990.1674757537326,18363.077117229164,895863.716225211,0.0,355.0,355.0,821.5397820986844,51.20607377048216,349.9472605597192,31.86104699681268,51.20607377048216,375.6357966374785,324.42972286699637,-3.9401376226334968,24.846831776062864,819.3315457007378,17195.243626997086,839873.4253433261,0.0,333.0,333.0,375.6357966374785,51.20607377048216,396.2222579500469,35.04675473571804,370.0292922100535,821.5397820986844,451.51048988863096,6.788533780641081,66.46956513984945,937.56993343618,19464.06455830874,950933.4190801127,0.0,344.0,343.0,821.5397820986844,370.0292922100535
373.7957730316444,72.42662440850317,198.8440236926752,1186.7101038049695,987.8660801122944,7.612582419299333,71.54641777999214,1247.6347018522285,18610.98486683653,897109.8552759467,0.0,348.0,348.0,1186.7101038049695,198.8440236926752,350.5225502084667,26.92929868698291,136.0511741055146,380.12100017941856,244.06982607390395,-3.3685944023332253,18.068160560150137,723.7308734979877,17207.417075800575,841254.12050032,0.0,325.0,326.0,380.12100017941856,136.0511741055146,400.37730067570527,71.36111510081935,367.0391565154268,1186.7101038049695,819.6709472895427,7.771437455094129,68.34292162224827,1290.492790681418,19881.679212398303,960905.5216216927,0.0,331.0,331.0,1186.7101038049695,367.0391565154268
374.4395866233937,59.90245404268719,-43.35696757208705,759.8682333970088,803.2252009690958,0.08341601632013712,28.028154699771424,1010.1019862643287,18549.49145534257,898655.007896145,0.0,379.0,378.0,759.8682333970088,-43.35696757208705,347.25925315923706,47.60838354677426,-43.35696757208705,386.101271568672,429.4582391407591,-4.845962075094821,29.57959265320399,851.7992273322205,17150.153092292534,833422.207582169,0.0,323.0,322.0,386.101271568672,-43.35696757208705,403.5955899532814,55.07634699219665,363.67525385897176,759.8682333970088,396.19297953803704,4.635534917939474,23.128427139747295,955.5102152480874,19932.429113761762,968629.4158878752,0.0,335.0,335.0,759.8682333970088,363.67525385897176
374.10413077515284,69.80548652375364,-108.766185892046,960.954858860654,1069.7210447527,1.933520081043657,39.270416740995294,1196.4720784149795,18605.17536692452,897849.9138603668,0.0,350.0,349.0,960.954858860654,-108.766185892046,348.43630761652815,46.98031498342941,-108.766185892046,394.6979116907237,503.4640975827697,-6.053213058630017,46.92786771484425,971.926926439581,17196.84224376611,836247.1382796676,0.0,340.0,339.0,394.6979116907237,-108.766185892046,399.15383682065385,55.46718676232834,362.9277199353151,960.954858860654,598.0271389253389,7.210967563251576,59.656690142192105,1109.2278189539497,19711.17855076153,957969.2083695693,0.0,317.0,317.0,960.954858860654,362.9277199353151
374.3248090188656,99.67720121349518,151.3756195404764,1397.5146702761513,1246.1390507356748,7.286767331323962,64.36464695833777,1480.151484012785,18919.307825536664,898379.5416452775,0.0,354.0,355.0,1397.5146702761513,151.3756195404764,351.17197030464337,31.89524413636121,151.3756195404764,398.0618143471787,246.6861948067023,-3.632359907800902,15.623816193925796,695.2912205597428,17260.65793941253,842812.7287311442,0.0,375.0,374.0,398.0618143471787,151.3756195404764,400.8865581611964,92.70517651765199,369.6555252482252,1397.5146702761513,1027.859145027926,8.492991413924809,76.59155059183256,1487.5727452898072,20102.67158288841,962127.7395868714,0.0,379.0,379.0,1397.5146702761513,369.6555252482252
373.76462578482545,181.09668763321807,-148.75925080767811,2451.537502632061,2600.2967534397394,8.180904443604623,80.73126596003574,2557.707768486097,20185.35471064433,897035.101883581,0.0,342.0,343.0,2451.537502632061,-148.75925080767811,341.71924810377067,54.86589367803139,-148.75925080767811,389.465174225127,538.2244250328051,-4.967468234220182,33.3124443897644,1045.239029048086,16922.914090812596,820126.1954490496,0.0,348.0,347.0,389.465174225127,-148.75925080767811,410.23883049107775,170.4416274357118,370.4030591718818,2451.537502632061,2081.134443460179,9.503621113533192,95.47104854700173,2527.677735762368,21615.777493248355,984573.1931785867,0.0,342.0,341.0,2451.537502632061,370.4030591718818
383.18106144315396,409.32288449309755,-1534.6871452671512,3466.314803995996,5001.001949263147,3.4542186246138473,29.935876238174664,4363.397203860763,27119.28914860462,919634.5474635696,0.0,381.0,382.0,3466.314803995996,-1534.6871452671512,294.66541380673317,216.7581926173995,-1610.188071556475,476.5528763311295,2086.7409478876043,-6.698075790557728,48.496856638536535,2830.24539897751,17695.707936308696,707196.9931361596,0.0,453.0,453.0,476.5528763311295,-1610.188071556475,472.1741963733105,356.4271184455087,347.6032745003533,3466.314803995996,3118.711529495643,6.552980307525369,44.752638164973064,4118.420880149205,28688.179437111587,1133218.0712959454,0.0,423.0,422.0,3466.314803995996,347.6032745003533
371.7333580835225,183.36143333649392,-428.336938255274,1760.8161571732949,2189.153095428569,3.727309504339092,29.481526883108522,2132.2195813682943,20193.828043495563,892160.059400454,0.0,364.0,365.0,1760.8161571732949,-428.336938255274,317.31335565001893,89.24842769359569,-428.336938255274,395.8192125762087,824.1561508314827,-5.512080325754589,35.640691960062675,1353.4932771763151,16091.468857621701,761552.0535600454,0.0,466.0,466.0,395.8192125762087,-428.336938255274,428.7705079309949,159.28230018407316,352.83601196595,1760.8161571732949,1407.9801452073448,6.420306292540596,43.64679723032306,2044.592071899025,22314.471590327335,1029049.2190343877,0.0,481.0,482.0,1760.8161571732949,352.83601196595
373.55142288034915,58.24299458673016,146.51664903670806,930.3059679907304,783.7893189540224,4.628281754350796,38.35409213408357,1098.549335953005,18488.704066184553,896523.414912838,0.0,332.0,333.0,930.3059679907304,146.51664903670806,343.3211510076733,28.696769866481997,146.51664903670806,396.56674649986536,250.0500974631573,-2.0649022626026703,9.367565612944748,715.4332127139588,16862.714992258927,823970.7624184159,0.0,367.0,367.0,396.56674649986536,146.51664903670806,407.3915049231163,50.32684203710533,349.4721093094949,930.3059679907304,580.8338586812356,6.125425579641971,49.75763513249314,1095.2488433647845,20079.888951938614,977739.6118154791,0.0,364.0,365.0,930.3059679907304,349.4721093094949
374.78952594140554,76.08844988476595,217.9061387459204,1107.0977409355337,889.1916021896133,5.843998383972347,46.30744551167404,1230.757347634103,18694.950512324038,899494.8622593733,0.0,290.0,291.0,1107.0977409355337,217.9061387459204,337.691286145134,31.031476426336805,217.9061387459204,397.6880473853504,179.78190863943,-0.4499687191953553,0.050324042661128665,719.1227663022893,16597.5576483142,810459.0867483215,0.0,293.0,293.0,397.6880473853504,217.9061387459204,417.93157751044134,67.87522779474368,356.5736815842334,1107.0977409355337,750.5240593513004,6.623980388536477,55.47126578758077,1239.6990959865461,20705.564136722776,1003035.7860250592,0.0,318.0,318.0,1107.0977409355337,356.5736815842334
373.7654044659959,77.73738894949982,69.894421861899,1226.3294017587732,1156.4349798968742,6.626331323925176,65.59206035361908,1338.629640864848,18654.567826775157,897036.9707183901,0.0,319.0,319.0,1226.3294017587732,69.894421861899,334.9403613060774,36.19422039187221,69.894421861899,408.90105624020055,339.00663437830156,-2.0603848606790947,12.338596045071698,800.6975040590299,16484.751888908857,803856.8671345857,0.0,345.0,345.0,408.90105624020055,69.894421861899,413.64509340320666,72.06379166769132,349.8458762713233,1226.3294017587732,876.4835254874499,7.417940810209765,70.11000199516133,1347.4193875318545,20525.436635372123,992748.2241676961,0.0,354.0,354.0,1226.3294017587732,349.8458762713233
373.863829765944,68.3333848413213,-63.16661654898895,984.5021774558392,1047.6687940048282,3.6216357564323323,44.681509642426306,1194.218861746953,18580.59516186072,897273.1914382657,0.0,333.0,333.0,984.5021774558392,-63.16661654898895,340.680331686122,43.0546085377514,-63.16661654898895,398.8093482708354,461.97596481982436,-4.16483726992441,30.659538543512966,930.259565728445,16796.871960404496,817632.7960466926,0.0,362.0,361.0,398.8093482708354,-63.16661654898895,409.3811910499158,57.351003580377444,352.08847804229333,984.5021774558392,632.4136994135458,6.8514391732723405,58.94082264787024,1132.0930731809965,20219.678497611025,982514.858519798,0.0,375.0,376.0,984.5021774558392,352.08847804229333
374.03607404085324,85.71962145082296,-41.48813276294537,852.188672968608,893.6768057315534,1.1378843434636527,12.998838721590976,1190.0814533349264,18761.282412985234,897686.5776980477,0.0,278.0,279.0,852.188672968608,-41.48813276294537,340.76380630759695,47.02651808737158,-41.48813276294537,387.2225724541569,428.71070521710226,-5.214085016885172,33.26573643889188,898.279512907378,16828.208762048413,817833.1351382327,0.0,439.0,439.0,387.2225724541569,-41.48813276294537,406.9741318157414,59.58799107809144,364.4227877826284,852.188672968608,487.7658851859796,5.335816437404028,31.32840660930148,1022.338009676054,20124.205309748988,976737.9163577792,0.0,460.0,459.0,852.188672968608,364.4227877826284
374.2723259079756,96.92784282819414,-281.4465222567377,938.902608112782,1220.3491303695196,-0.32525122970990367,24.470555698661816,1341.139800468401,18892.87743065473,898253.5821791415,0.0,368.0,368.0,938.902608112782,-281.4465222567377,344.57887683422564,66.9188419341166,-281.4465222567377,386.47503853050034,667.921560787238,-7.140067335614476,53.935099701247836,1106.6418794153346,17160.591621195916,826989.3044021415,0.0,486.0,485.0,386.47503853050034,-281.4465222567377,403.58920476768344,67.05726544733967,365.9178556299418,938.902608112782,572.9847524828401,6.2167532004954085,40.46921983704817,1115.0083689882001,20011.770827874603,968614.0914424403,0.0,507.0,507.0,938.902608112782,365.9178556299418
373.377776979333,505.88711970607,-6481.866652027018,981.1382747993842,7463.004926826402,-10.72713444827114,126.34034525854962,8648.193756200037,29563.614902425237,896106.6647503994,0.0,326.0,326.0,981.1382747993842,-6481.866652027018,309.88504875614893,486.5776330386708,-6481.866652027018,377.8783984084485,6859.7450504354665,-11.721357346123233,141.83669641658048,8420.41280455083,26977.478303200158,743724.1170147575,0.0,445.0,446.0,377.8783984084485,-6481.866652027018,432.50911196668284,110.93411261754473,371.15059309553845,981.1382747993842,609.9876817038457,3.2870109793617113,10.620620058279764,1403.6700800020137,21829.31360739473,1038021.8687200388,0.0,409.0,410.0,981.1382747993842,371.15059309553845
375.21172687203745,100.36097059352818,-354.3310798132634,1233.80474099534,1588.1358208086033,1.8221057134206848,42.01909092640889,1559.1349596025655,18963.752074407552,900508.14449289,0.0,318.0,317.0,1233.80474099534,-354.3310798132634,350.92107923151616,63.4822258236374,-354.3310798132634,390.96024207244034,745.2913218857037,-8.193360658350102,75.14803578973019,1218.0938165835457,17428.071605340785,842210.5901556386,0.0,372.0,372.0,390.96024207244034,-354.3310798132634,401.65760825620146,77.53126224944666,367.0391565154268,1233.80474099534,866.7655844799131,8.014284960937568,71.35083170008352,1425.7189994929474,19989.576270773927,963978.2598148835,0.0,377.0,376.0,1233.80474099534,367.0391565154268
374.0718933746951,281.38339139225457,-1463.2976555579387,2605.5294909053364,4068.8271464632753,1.884260327196966,34.92150555233044,3322.9747334916465,22689.495044953783,897772.5440992683,0.0,349.0,350.0,2605.5294909053364,-1463.2976555579387,326.7238733314519,174.85667468367416,-1463.2976555579387,447.0252863466909,1910.3229419046297,-7.807561155272225,65.55067818421458,2527.5951660572505,17977.41063900075,784137.2959954846,0.0,371.0,372.0,447.0252863466909,-1463.2976555579387,422.46303471390763,220.90161560567475,344.2393718438982,2605.5294909053364,2261.2901190614384,7.720934493393744,62.79848622882636,3012.321319302154,23159.87942571795,1013911.2833133783,0.0,376.0,376.0,2605.5294909053364,344.2393718438982
373.783625605385,355.0332711249401,-1587.7620538467747,2924.3527093449075,4512.114763191682,2.124085724603213,27.66929856662263,3490.3451996117165,25012.961921589056,897080.701452924,0.0,370.0,371.0,2924.3527093449075,-1587.7620538467747,309.15558023564734,208.51503809329049,-1587.7620538467747,421.609132942364,2009.3711867891388,-7.0045054811511145,52.07457975574105,2572.402458942222,18086.359803834344,741973.3925655535,0.0,376.0,376.0,421.609132942364,-1587.7620538467747,440.5183150137277,280.3587080809261,360.68511816434506,2924.3527093449075,2563.6675911805623,6.923860808590988,49.94701606496402,3137.6631624119327,25387.650707020104,1057243.9560329465,0.0,366.0,365.0,2924.3527093449075,360.68511816434506
375.60978868638466,33.07797435471195,241.827224302934,473.9365075983311,232.1092832953971,-0.27789916340123916,0.967561854615258,787.331939579988,18455.475778304306,901463.4928473232,0.0,324.0,323.0,473.9365075983311,241.827224302934,346.252418405812,50.604074119534275,-927.3158322961036,377.1308644847919,1304.4466967808955,-15.569872536851266,312.6045178595916,1848.7030726922815,17043.06075549528,831005.8041739489,0.0,467.0,467.0,377.1308644847919,-927.3158322961036,401.12171987468,17.80761683336392,361.43265208800176,473.9365075983311,112.50385551032934,0.851290699745569,1.8157157688872902,637.8524599819513,19659.88131025484,962692.1276992322,0.0,465.0,464.0,473.9365075983311,361.43265208800176
375.74247595783373,108.74485582752213,79.61236286943574,740.8061183437636,661.1937554743279,0.030342533319346672,0.3004291938666137,1414.836308386078,19110.653646575378,901781.9422988008,0.0,63.0,64.0,740.8061183437636,79.61236286943574,238.72168805884274,77.19682784079222,-58.681413007048896,413.0124928203122,471.6939058273611,-0.6037935592150158,0.4633002060872973,1132.1773300005907,12238.950995957912,572932.0513412226,0.0,139.0,140.0,413.0124928203122,-58.681413007048896,517.9011579558575,71.59560789280009,334.1476638745332,740.8061183437636,406.65845446923043,0.2783383936357844,-0.03928894103241287,1378.5332278991152,25576.03845976378,1242962.7790940576,0.0,120.0,119.0,740.8061183437636,334.1476638745332
375.7736232046527,157.65639145499588,-162.96239535715483,1156.061212935046,1319.0236082922006,0.9740361303311237,3.7550968013804655,2104.1864331060638,19852.446908274153,901856.6956911664,0.0,63.0,63.0,1156.061212935046,-162.96239535715483,234.36932752458583,105.46718338776876,-162.96239535715483,403.29455181277547,566.2569471699303,-1.0043045688020378,0.6844562125872606,1514.2932049163514,12499.298235666118,562486.386059006,0.0,121.0,121.0,403.29455181277547,-162.96239535715483,530.6456769367992,147.55163110175306,341.9967700729282,1156.061212935046,814.0644428621176,1.186284929984014,1.0737307274341137,2257.804710661201,26887.868673260808,1273549.624648318,0.0,121.0,121.0,1156.061212935046,341.9967700729282
374.30643214324243,91.98014167153327,-136.05117410551463,652.9708823141044,789.022056419619,-2.7907681326175884,14.234748075922107,1050.811771259211,18853.4707275639,898335.4371437818,0.0,350.0,351.0,652.9708823141044,-136.05117410551463,353.5238989119482,80.49283768361774,-136.05117410551463,451.1367229268026,587.1878970323172,-4.283946993699091,19.603255148339475,973.8011697104957,17735.599705973025,848457.3573886757,0.0,477.0,477.0,451.1367229268026,-136.05117410551463,394.2468995567842,54.91061428619338,210.05703254752527,652.9708823141044,442.9138497665791,0.9773660296657994,8.780304191228653,838.321308219014,19482.48242590261,946192.5589362821,0.0,498.0,498.0,652.9708823141044,210.05703254752527
373.2620649574004,208.6141100874442,-618.2105548640691,879.4736611820766,1497.6842160461456,-2.487556166862527,9.937394163288156,1604.3167747757102,20886.664794537843,895828.9558977609,0.0,348.0,347.0,879.4736611820766,-618.2105548640691,344.2921664272565,202.10228067062442,-623.0695253678375,686.6099088786548,1309.6794342464923,-3.10097801976092,10.960273112951917,1534.2978616976097,19497.788505075387,826301.1994254156,0.0,469.0,469.0,686.6099088786548,-623.0695253678375,404.6167524402432,161.210129152915,-251.54516531047076,879.4736611820766,1131.0188264925473,-1.2308575214310293,6.3111580864126715,1378.8207227130326,21292.887696292153,971080.2058565837,0.0,429.0,429.0,879.4736611820766,-251.54516531047076
375.84012257661135,41.89613571977305,303.4987730046095,580.4600917194072,276.96131871479764,2.9751973214823084,10.677574374422292,721.2123232647338,18512.332489687404,902016.2941838673,0.0,298.0,297.0,580.4600917194072,303.4987730046095,346.97565747694983,20.1440064185548,294.9021328825578,401.0519500418054,106.14981715924762,0.023196662461743598,-0.22514357119016326,579.9896504536814,17017.007460424185,832741.5779446797,0.0,363.0,362.0,401.0519500418054,294.9021328825578,411.398131017682,50.21355431664597,356.199914622405,580.4600917194072,224.26017709700216,1.7332026013737456,2.372745431094828,769.1393341488782,20289.30754031175,987355.5144424367,0.0,390.0,390.0,580.4600917194072,356.199914622405
375.1081622763642,69.71660693133941,222.76510924968875,605.876245123734,383.1111358740452,0.8175870412265175,1.1669583391389566,914.0096228984398,18668.804976787807,900259.589463274,0.0,268.0,268.0,605.876245123734,222.76510924968875,334.5918236141725,39.97845424138122,201.46039242547357,393.95037776706704,192.48998534159347,-1.0271565979540647,0.35875733912588936,672.9705864967409,16494.4544362304,803020.3766740139,0.0,325.0,325.0,393.95037776706704,201.46039242547357,421.27897212608224,58.1931850343491,343.1180709584132,605.876245123734,262.7581741653207,1.5213555585275518,1.5916870347984937,909.9888985282189,20814.45954476542,1011069.5331025975,0.0,329.0,328.0,605.876245123734,343.1180709584132
