ch0_mean,ch0_std_dev,ch0_min,ch0_max,ch0_range,ch0_skewness,ch0_kurtosis,ch0_fft_mean,ch0_fft_std_dev,ch0_fft_max,ch0_fft_peak_freq,ch0_num_peaks,ch0_num_valleys,ch0_max_peak_height,ch0_min_valley_depth,ch1_mean,ch1_std_dev,ch1_min,ch1_max,ch1_range,ch1_skewness,ch1_kurtosis,ch1_fft_mean,ch1_fft_std_dev,ch1_fft_max,ch1_fft_peak_freq,ch1_num_peaks,ch1_num_valleys,ch1_max_peak_height,ch1_min_valley_depth,ch2_mean,ch2_std_dev,ch2_min,ch2_max,ch2_range,ch2_skewness,ch2_kurtosis,ch2_fft_mean,ch2_fft_std_dev,ch2_fft_max,ch2_fft_peak_freq,ch2_num_peaks,ch2_num_valleys,ch2_max_peak_height,ch2_min_valley_depth
-0.21420801749219545,-0.095298246310187,-0.00847965126706693,0.17388493854972906,0.09182626998595136,0.26701833592990587,0.09093371608121548,-0.12512194998657267,-0.2644721945821987,-0.21420801749226154,0.0,0.8389652240448175,0.8488752293264175,0.1739383001479015,-0.008669398111130329,0.4718541162305257,-0.1664311776495482,0.038763895695755515,-0.5699634921805381,-0.059705272933066156,-0.85054133477632,0.42883960934361304,-0.1018467010379608,-0.06257730435329835,0.47185411623052675,0.0,-0.10485927993464803,-0.1052287360890917,-0.5699634921805381,0.038484178957317615,-0.5391546192879746,-0.023976968517874755,0.39576752508087654,0.17388493854972906,0.1409643600542214,0.972436257860102,0.9338319814610716,0.05524481581079444,-0.42212149347205985,-0.539154619287969,0.0,-0.015290744877275357,-0.0073599860222398625,0.1739383001479015,0.3951086408142103
-0.1442453378493893,-0.874488490746938,0.43138387746506573,-0.6188525396017295,-0.6093310178258887,0.3078656233889533,0.4510987285307805,-0.6678125412865221,-0.5412495148806137,-0.14424533784947297,0.0,0.5501369029403794,0.5599215215320829,-0.6187783924929037,0.43115797270536577,0.7321819952094414,-0.5866186695470318,0.45794583237569436,-0.5976920576261779,-0.47986452945699853,0.39080403793037505,-0.4328666255133427,-0.44512242756822495,-0.05537623486636535,0.7321819952094395,0.0,-0.23416043669583733,-0.22641820808138613,-0.5976920576261779,0.4576247036219597,-0.986543027995922,-0.8218159006630804,0.43147696909443395,-0.6188525396017295,-0.6525689551181074,-0.19143226799129853,-0.3035843184094421,-0.6981180486903049,-0.8641970786358237,-0.9865430279959163,0.0,-0.007020915970139628,0.0009115579018372371,-0.6187783924929037,0.4308178140079933
0.11401402743491365,-0.6968472030855616,0.3504105601633627,-0.44807144091354495,-0.46798814623046275,0.25876682935396467,0.19281819129569905,-0.5535999611341911,-0.48604653972597545,0.1140140274348413,0.0,0.6764992934235711,0.6773089653235312,-0.44800177167090305,0.35019131161902173,0.9388847890410471,-0.590722698609405,0.3940834303531429,-0.643906333368909,-0.4177067736414128,-0.3404341941125285,0.08453863780920591,-0.43525545201524146,0.05437193902622494,0.9388847890410461,0.0,-0.05637134614920204,-0.04867364915935431,-0.643906333368909,0.39376861072329467,-0.9568250691764896,-0.6875577534392814,0.4731379871102526,-0.44807144091354495,-0.4856634238825992,0.6236202566831244,0.6067333954732679,-0.5555881443925348,-0.8286218053435259,-0.9568250691764827,0.0,-0.04010023159868254,-0.032174617794471165,-0.44800177167090305,0.4724785160674085
0.09397089134108788,-0.39121371472306754,0.13699783405463686,-0.04289450763613272,-0.1176511140708596,0.41155775726702865,0.3263558239052408,-0.2626799376455357,-0.38918140096847437,0.09397089134100191,0.0,0.7577322587341943,0.7585771956406878,-0.042835462098935934,0.13679612858636916,0.488644268542336,-0.3507210871707786,0.18279399387427583,-0.6069349127747236,-0.2050796963706111,-0.4865622754747193,0.20905469996486023,-0.21561319090445874,-0.12494640769279143,0.4886442685423348,0.0,-0.28264837048128333,-0.2748939968783039,-0.6069349127747236,0.18250004804792397,-0.513825679948199,-0.3205467528590025,0.43147696909443395,-0.04289450763613272,-0.0781601531760218,0.9098496620050105,1.0146773569417142,-0.11400101116932933,-0.5072264436758532,-0.513825679948195,0.0,-0.25511578318421146,-0.25550630374455285,-0.042835462098935934,0.4308178140079933
-4.633070948711346,1.3121682931794512,-1.4989376612611267,0.1709488738158343,1.1399380255089573,-1.8446337150162955,0.40607312961437914,0.9965318679034214,0.684848052429231,-4.633070948711419,0.0,0.5952663281129479,0.5960407350063747,0.17100231239737948,-1.4990048886157006,-0.7300105825435906,1.8672824550913447,-1.4368652233785189,-0.6254206230718149,1.4137392337773773,-0.9742964676323611,0.4464433969786449,1.326053631127009,1.2573112120312457,-0.7300105825435931,0.0,1.1315830315942248,1.138983176365131,-0.6254206230718149,-1.436999159084178,-0.07747887793820242,-0.01988022212135084,0.44933169110121496,0.1709488738158343,0.13364394201757565,0.5361070369190817,0.4334279134791757,0.22572542820683572,-0.17654126433136128,-0.07747887793819669,0.0,1.0515171841432336,1.0431260923355519,0.17100231239737948,0.44867240060488706
0.08079012334617303,-0.10635338110741593,0.05739694585974237,-0.485750938331855,-0.2802558193421789,-0.5764106359432319,-0.4834234681246359,-0.2683549448412398,-0.24379025743558616,0.08079012334609785,0.0,0.6133180981819752,0.6050705383749476,-0.485680281135929,0.05720178378962419,-0.427923450439846,0.15664932885893007,-0.032571766137945504,-0.006149328119233797,0.03234255125285585,-0.1078497084310906,-0.16562002428429032,-0.021636577520941155,-0.35527353163856323,-0.42792345043984825,0.0,0.7598422059058055,0.7673354622554281,-0.006149328119233797,-0.03284443545076565,0.17815848741894527,-0.18091590546819633,0.21722030501308753,-0.485750938331855,-0.502256371432328,-0.7541965145788493,-0.9859022645012945,-0.42209398925377895,-0.07935341917647223,0.1781584874189527,0.0,0.7124541989506687,0.7039927914483908,-0.485680281135929,0.21656277484529357
0.26268472167587287,1.6376268865324906,-1.453304393459743,0.7243970761549086,1.381066548333291,-1.225056576787185,0.0012341454157886234,1.0204750542987286,1.3979946258350455,0.2626847216757947,0.0,0.5230592478368384,0.523802308057791,0.7244360033706827,-1.4533753719865319,-0.8783334828245951,2.085483690139673,-1.5268840347400934,-0.6346634782203605,1.5034094388883856,-0.8634459673704485,0.3468959979514103,1.3571294339499753,1.5146031097743813,-0.8783334828245947,0.0,1.1719896430820964,1.1793796670292291,-0.6346634782203605,-1.5270090772658063,1.069344288896939,0.9376245202919224,0.3660096550695785,0.7243970761549086,0.6924358521481524,0.1810735426766729,-0.08716920137766157,0.8288155726531505,0.9065040030156707,1.0693442888969447,0.0,0.8695809481862476,0.8776952138540098,0.7244360033706827,0.3653509964860577
-0.07528690719668038,1.8492232779529072,-1.7645026934285761,-0.11482809361654295,1.185844257309181,-1.6598647911567046,0.1791119253379091,1.2692329578008454,1.6406978248224537,-0.07528690719675753,0.0,0.3696192022501057,0.36126584742347784,-0.1147671619867128,-1.7645480906531168,-1.3908441946584214,2.3708383703757816,-1.699788091279874,-0.3296492583183414,1.6875050872602302,-0.8546519535823242,0.3387502098068644,1.570938706281463,1.7307585885768153,-1.3908441946584242,0.0,1.1315830315942248,1.138983176365131,-0.3296492583183414,-1.6998960521882562,0.6684932982731332,0.47757981014070233,0.41957382108991603,-0.11482809361654295,-0.14892419419692457,-0.5213073952485008,-0.8650211556482332,0.10532787898493315,0.45350417067407406,0.6684932982731345,0.0,0.9853585528861478,0.9852252848670121,-0.1147671619867128,0.4189147562767335
1.2876463471845099,3.261811483337577,-5.94217689455373,-0.2939280423840947,4.0392789813125685,-3.3216002892861702,3.088840381222627,5.382608063009661,3.3889614311966194,1.2876463471844257,0.0,1.001431154666064,1.0023818865921577,-0.2938624147685243,-5.94187887619263,-1.2052117282610189,4.3174906515778,-5.835897703123419,-0.44980637524943906,5.8187880598556925,-2.4815518588237744,2.4637847483920026,5.9863337594216075,4.689643356554339,-1.2052117282610209,0.0,1.4629172457947723,1.4621551016779162,-0.44980637524943906,-5.83559704758265,1.0768102258789454,0.08222695475132175,0.42552539509217546,-0.2939280423840947,-0.3280304221601748,-0.516057951827421,-0.8487351460613876,-0.05221766852918398,0.49456361655884296,1.0768102258789491,0.0,0.9357395794433334,0.9355960213225495,-0.2938624147685243,0.42486628514236385
0.06568454478693322,-0.692396828639469,-0.5077007388686682,-0.9295860572722087,-0.10146312706762275,-4.82978087197069,8.233479739815753,0.1616395158224142,-0.5171294730264565,0.0656845447868554,0.0,0.5772145580439205,0.5870109316378017,-0.9295037627564291,-0.5078494484527853,1.427926580253267,-0.41312641152416746,-0.4554903327234591,-0.5976920576261779,0.4334808551774832,-4.118565549003543,6.279341486264452,0.44682912680278664,0.3191217360974728,1.4279265802532657,0.0,1.0022818748330355,1.009714406240017,-0.5976920576261779,-0.45572122087011685,-1.4059015622996878,-1.1458816536972036,0.44933169110121496,-0.9295860572722087,-0.963930735610079,-1.1472421395712176,-1.0664974274200572,-1.0829458725860859,-1.1172674767716175,-1.40590156229968,0.0,0.8943904349076548,0.894238301702164,-0.9295037627564291,0.44867240060488706
-0.11428524297842638,1.8731303252811518,-4.714539058513504,-0.5459402653766879,3.0503621036372204,-3.7929126007777434,4.406974768783216,3.934282728457001,1.3689833730489744,-0.11428524297850311,0.0,0.8389652240448175,0.8308156225892716,-0.5458680300216197,-4.714341955146279,-0.1166742008958867,2.679693695451719,-4.620473902928264,-0.6993634642601843,4.594314236275438,-2.992079010999537,3.440911432840966,4.476129021573478,2.3006159758842686,-0.11667420089589142,0.0,0.9295499741548665,0.9289214249118207,-0.6993634642601843,-4.620293322096354,-0.1799149095001529,-0.42234253545141937,0.47908956111251116,-0.5459402653766879,-0.5837570255736434,-0.49654853373203867,-0.8278064494531281,-0.503351034478229,-0.3448887007507927,-0.17991490950014907,0.0,0.4974386473651398,0.4972041933464632,-0.5458680300216197,0.4784300449330379
0.5169689347077523,-0.5648551933772661,0.49588804548506643,-0.6320648309042538,-0.6612775432840368,0.15911306543207962,-0.6523784919198394,-0.6295663255673544,-0.41365069869173604,0.5169689347076747,0.0,-0.18095978485522934,-0.1895521580594724,-0.6319903373702503,0.49565683831652113,0.26343077675565985,-0.6031089508281987,0.5150143618426551,-0.2741921274270675,-0.5250392918803476,0.8881889321794506,-0.5696391531761714,-0.5489641150343605,-0.30763927542396424,0.2634307767556591,0.0,0.16182435588530492,0.16946740042677566,-0.2741921274270675,0.5146875951484263,1.1077865748988431,-0.40155777809655524,0.2945907670424636,-0.6320648309042538,-0.6545210665945461,-1.1698088190650087,-1.1488191979022322,-0.6154362407260514,0.36515052793820185,1.1077865748988418,0.0,-0.09798903394863265,-0.09834696918708796,-0.6319903373702503,0.29393265009849173
2.284196095015219,-0.4200421938287175,0.5603922135050673,-0.5865558275288922,-0.6842306591841488,0.34449626902191277,-0.6469125433173115,-0.620766822725037,-0.22653837089416964,2.2841960950151394,0.0,0.3515674321810783,0.3522360440549049,-0.5864825272371671,0.5601557039276766,-0.6832507287807179,-0.45697920829201066,0.5595142270817735,0.4005362984167903,-0.544739564215342,1.2423288111220177,-0.6420977974190766,-0.5760293863704984,-0.7744340490072263,-0.6832507287807185,0.0,0.5901344376567446,0.5815116052005767,0.4005362984167903,0.559183064136326,2.7920421077737214,-0.015349254179823623,-0.11606783911345099,-0.5865558275288922,-0.5754605517987791,-1.3998327382825937,-1.20431832009362,-0.5235872846627597,1.3954235077770494,2.792042107773729,0.0,-0.16414766520571847,-0.16451932057970475,-0.5864825272371671,-0.11672284163001673
1.0534889576622952,-0.569386432061485,0.5847528301509186,-0.6531066281638296,-0.734244290671761,0.32628136644855216,-0.6575183597970733,-0.686595982799666,-0.3734172540683817,1.0534889576622322,0.0,-0.18998566988974303,-0.1895521580594724,-0.6530315829156544,0.5845143180680596,0.03976831872621192,-0.5986754562603708,0.600277462415317,0.3450791675255136,-0.5875367075637782,1.3834640978538002,-0.6433528079090062,-0.631259706582385,-0.4246121992123927,0.03976831872620676,0.0,0.6143784045494676,0.6057494995990356,0.3450791675255136,0.5999422723695165,0.8783759028659441,-0.2775796486263479,0.04462465894755884,-0.6531066281638296,-0.6550090944636558,-1.253017195203474,-1.1798745761888714,-0.706686824725845,0.27577567758735294,0.8783759028659457,0.0,0.41474035829378253,0.41448875410569225,-0.6530315829156544,0.04396843774200807
2.7591221799110275,-0.6008377484036004,0.5699992172527268,-0.6501705634299354,-0.7224053151022296,0.22460464692625925,-0.6655453432290633,-0.6726138427931857,-0.25512600970961413,2.759122179910947,0.0,-0.23511509506231149,-0.24373097827091011,-0.650095595165133,0.56976191795487,0.471955823362151,-0.5993043086773815,0.5887278790708129,0.8257076352499043,-0.5583259589291313,1.3793010353765318,-0.6264980972759855,-0.5670487540719313,-0.19440353215002315,0.4719558233621478,0.0,0.24263757886104825,0.2421810836221523,0.8257076352499043,0.5883938300367791,1.6438377809624682,-0.3522701157304585,0.3541065070650606,-0.6501705634299354,-0.677458376442701,-1.256066068669605,-1.1788717356452874,-0.6332895220654856,0.6706494244530905,1.6438377809624716,0.0,0.04259805747267474,0.04226927752222274,-0.650095595165133,0.3534479387547979
-0.3838842531091734,-0.5962248444517717,0.24919391353623388,-0.30860836605356606,-0.3278533333666214,0.3268442484612117,0.27951020165397283,-0.39321014743665567,-0.4987518108879174,-0.3838842531092301,0.0,0.5952663281129479,0.6050705383749476,-0.30854235352113174,0.24898298526109164,0.17141124942132674,-0.4529275661785507,0.2887784057414889,-0.08009216930760181,-0.2916929626710175,-0.06533416286471519,-0.06396033048797055,-0.292764606019661,-0.32565239779953475,0.17141124942132646,0.0,-0.6220639069794053,-0.6223038165895479,-0.08009216930760181,0.28847398945421926,-0.36033276793581953,-0.5270932087782111,0.07438252895885686,-0.30860836605356606,-0.3138776139559942,0.5055850512917331,0.5024045345813969,-0.3656010576294246,-0.4724414333690884,-0.36033276793581476,0.0,-0.453591676955469,-0.4540233579224032,-0.30854235352113174,0.07372608207016071
0.12418204845956748,0.20593738749124538,0.2773287102258087,0.918177348591932,0.2580551514520252,1.5120347412250263,0.7127384213661045,0.2365565704850069,-0.05482413835881809,0.12418204845948679,0.0,0.3696192022501057,0.3702956507920508,0.918211194905102,0.2771154691978722,0.38159751251096063,-0.4185168132228604,0.32172868763610324,0.11400778881186388,-0.31750711262721704,0.0347790697897178,-0.20584037836775312,-0.3575998776954399,-0.1998940227432101,0.3815975125109593,0.0,-0.2907296927788577,-0.2829732950111235,0.11400778881186388,0.32142101610938156,-0.3930739324807535,0.5830874462701127,0.3362517850582805,0.918177348591932,0.8881350276611315,1.360633083051546,1.5463379529531214,0.7073567073886442,-0.0703978794867415,-0.39307393248074746,0.0,-0.1145286917629041,-0.11489005703524216,0.918211194905102,0.33559335215790503
-0.11177462050321396,0.7826587796940292,0.33428451815836246,1.7627853037088563,0.6349694757064949,1.5243468182940305,0.7165551645220308,0.7995326853972271,0.4002639462018849,-0.11177462050328762,0.0,-0.8669270474782698,-0.8577576073338711,1.7627970044717869,0.33406659521623283,-0.6579595553842295,-0.27215974154827877,0.37811782984750497,0.06779351306913421,-0.375588950028666,0.6375506129759589,-0.5475691942624337,-0.3344578061106569,-0.6991860138106791,-0.6579595553842341,0.0,-0.5331693617060876,-0.5253522389957124,0.06779351306913421,0.37780458749862833,0.6508604892447145,1.3554592462544877,-0.002987933070518346,1.7627853037088563,1.7582887182836793,1.2999814845492794,1.5089571553234145,1.5806374688659566,0.9486811992104881,0.6508604892447184,0.0,-0.4287821902340618,-0.42920872615017197,1.7627970044717869,-0.003643793183036513
0.1981198803547971,-0.9575922081847719,0.52059176940762,-0.758804958584024,-0.7412510313149531,0.21761635634919677,0.01982914901688763,-0.7534160922885985,-0.5250826057002038,0.1981198803547227,0.0,0.5952663281129479,0.5960407350063747,-0.7587271419344284,0.520358531529304,1.5638496860707811,-0.8344692413386512,0.5625714697317893,-0.6901206091116359,-0.5878763674316229,-0.8083011779874434,0.45542626421544746,-0.6240431121271754,0.359280288198882,1.563849686070778,0.0,1.188152287677245,1.1874589651620489,-0.6901206091116359,0.5622400047538153,-1.4028860296851673,-1.0213020189807873,0.4433801170989537,-0.758804958584024,-0.7931209814216933,0.9182333478605591,0.975928740767775,-0.9047406001530359,-1.111287260506499,-1.40288602968516,0.0,1.3409611958929841,1.3409016736023274,-0.7587271419344284,0.4427208717392549
1.1898576017746783,-0.02639030658890266,0.4406477739360233,-0.5102181444476408,-0.56221672729408,-0.0935887601256485,-0.7721930791614803,-0.2921490791012335,-0.113256992620832,1.1898576017745972,0.0,-0.36147748554550313,-0.3520886186937856,-0.5101468457236081,0.4404211076601593,-1.2624219897979791,-0.006979762699704581,0.4803656118091432,2.7297357958503756,-0.38000452831064757,1.228282234177145,-0.638721120898275,-0.3614310410245412,-0.8789230278194277,-1.2624219897979796,0.0,0.18606832277802793,0.19370529482523455,2.7297357958503756,0.4800422681502144,3.2802668131088435,0.8245328460274396,-1.3420920835789354,-0.5102181444476408,-0.3987944631810774,-1.489138820723514,-1.233151309576113,-0.06091676093682548,2.0257613951611626,3.2802668131088466,0.0,0.2906929246867466,0.29868713916861284,-0.5101468457236081,-1.3427377879499116
0.31264610893275735,-0.45270237197742563,0.5439230642233649,-0.5674714067585793,-0.6632104372545724,0.243802318946784,-0.6566678966184294,-0.5360532806963967,-0.38982401350669016,0.3126461089326674,0.0,0.15299796142177716,0.14455056657772694,-0.5673986068587773,0.5436879084524879,-0.33732782294821106,-0.4913381517496832,0.5690256486596004,1.5836217574306743,-0.510773577430869,1.4381577971807342,-0.6170913935786818,-0.47544493694876244,-0.6030029829766587,-0.3373278229482132,0.0,0.5416465038712985,0.5491944126692981,1.5836217574306743,0.5686935460574037,0.8944357241437805,-0.05866463994429543,-0.12797098711797075,-0.5674714067585793,-0.5554514091652824,-1.1393979671353511,-1.1493766492328708,-0.4299298966740679,0.3512799756814618,0.894435724143785,0.0,0.21626446452252504,0.22424324385191893,-0.5673986068587773,-0.12862589936127833
0.15150598973152912,-0.8622999285294728,0.4684394633488959,-0.6570213811423553,-0.6542708026408448,0.25675788483446105,-0.06822407022212404,-0.678949625910014,-0.5164166889679211,0.15150598973147061,0.0,0.6674734083890574,0.6592493585863853,-0.6569462332496832,0.4682105125245401,1.372208023313421,-0.7299046958255349,0.5109380383093008,-0.22797785168433785,-0.5192650741269872,0.12309862711250706,-0.1573109762358601,-0.5718250579347489,0.2662354813189087,1.372208023313421,0.0,0.6224597268470419,0.6138287977318552,-0.22797785168433785,0.5106116743251073,-1.2852572383859406,-0.8794239751124543,0.28268761903794476,-0.6570213811423553,-0.6784344321809201,0.26519257858681233,0.23330071313030207,-0.7961247858140063,-1.0342247070505695,-1.2852572383859338,0.0,0.5139783051794112,0.5054757372705403,-0.6569462332496832,0.282029592367231
