ch0_mean,ch0_std_dev,ch0_min,ch0_max,ch0_range,ch0_skewness,ch0_kurtosis,ch0_fft_mean,ch0_fft_std_dev,ch0_fft_max,ch0_fft_peak_freq,ch0_num_peaks,ch0_num_valleys,ch0_max_peak_height,ch0_min_valley_depth,ch1_mean,ch1_std_dev,ch1_min,ch1_max,ch1_range,ch1_skewness,ch1_kurtosis,ch1_fft_mean,ch1_fft_std_dev,ch1_fft_max,ch1_fft_peak_freq,ch1_num_peaks,ch1_num_valleys,ch1_max_peak_height,ch1_min_valley_depth,ch2_mean,ch2_std_dev,ch2_min,ch2_max,ch2_range,ch2_skewness,ch2_kurtosis,ch2_fft_mean,ch2_fft_std_dev,ch2_fft_max,ch2_fft_peak_freq,ch2_num_peaks,ch2_num_valleys,ch2_max_peak_height,ch2_min_valley_depth,id
373.8678789080305,108.29439746404768,-266.1220768217758,753.8879620077554,1020.0100388295311,-1.2308681357847078,12.573399351880457,1289.9705081911607,19024.922019579873,897282.9093792732,0,362,361,753.8879620077554,-266.1220768217758,326.4106877646866,93.78242469882402,-416.3763954767672,401.7994839654621,818.1758794422293,-4.7347389415802175,27.062813415792768,1258.2245982508373,16590.077260426842,783385.6506352478,0,440,441,401.7994839654621,-416.3763954767672,418.6010875808163,74.3975421042613,357.32121550789,753.8879620077554,396.5667464998654,2.4684672843951425,5.948572722930551,1007.4418933822985,20804.171128392794,1004642.6101939592,0,434,433,753.8879620077554,357.32121550789,24_1
374.54486431764207,287.5401297774821,-1911.818009751943,1678.2136586092324,3590.0316683611754,-3.7934090749220677,32.7544031516631,2929.880743260235,22946.185624549584,898907.674362341,0,352,352,1678.2136586092324,-1911.818009751943,318.1345528124026,253.28929183647605,-2060.5772605596208,376.3833305611352,2436.960591120756,-7.3963357367132865,56.791538714264355,2859.856486294188,19715.40926795615,763522.9267497663,0,491,492,376.3833305611352,-2060.5772605596208,436.6889167535623,153.3089851985545,366.6653895535984,1678.2136586092324,1311.5482690556341,5.234432096865267,32.46526294727098,1989.7222899852397,22585.903947107374,1048053.4002085496,0,453,454,1678.2136586092324,366.6653895535984,25_1
378.35962337180257,454.4733014816011,-6801.811171352074,900.4046110444634,7702.215782396537,-12.076015587466564,161.32143983116245,8480.268748265722,27701.4405620993,908063.0960923261,0,405,405,900.4046110444634,-6801.811171352074,312.12827347205535,437.8673172984597,-6801.811171352074,383.858669797702,7185.6698411497755,-13.096132955036673,179.58263483404812,8237.332578871896,25022.205817356837,749107.8563329328,0,527,527,383.858669797702,-6801.811171352074,436.8404481093369,92.9618982613228,370.4030591718818,900.4046110444634,530.0015518725816,3.1727375429721287,9.995623107385002,1297.8883573629007,21841.40713714062,1048417.0754624085,0,461,461,900.4046110444634,370.4030591718818,27_1
373.14183658467897,311.74509764558866,-5464.472981930285,707.91462570287,6172.387607633154,-13.937982212502718,216.20817706750142,6637.416284071329,22876.894713880476,895540.4078032295,0,387,386,707.91462570287,-5464.472981930285,332.12978948936245,302.4280765200079,-5464.472981930285,373.7669618283368,5838.239943758622,-14.89447091129762,236.26131320408817,6483.016004857093,21029.159658958855,797111.4947744698,0,461,461,373.7669618283368,-5464.472981930285,411.3335004805325,57.36523523844418,373.7669618283368,707.91462570287,334.14766387453324,3.2304346364960503,10.613114315321209,943.6345606697882,20324.271180329742,987200.401153278,0,408,408,707.91462570287,373.7669618283368,29_1
375.49127341223823,61.16972831938772,211.55210039483865,642.1316404210827,430.57954002624405,1.674892122311956,5.538160696914039,830.364322215149,18619.224797605853,901179.0561893717,0,274,273,642.1316404210827,211.55210039483865,339.1140923798271,30.95346156571279,186.1359469905117,390.96024207244034,204.82429508192862,-1.2261810016573291,3.6274998313312037,645.6590196840754,16669.693670571334,813873.8217115852,0,366,367,390.96024207244034,186.1359469905117,437.469155286379,58.83157043694401,362.1801860116584,642.1316404210827,279.9514544094243,1.2393367237401187,1.1417863337912322,855.6193242376719,21607.519820398713,1049925.9726873094,0,336,336,642.1316404210827,362.1801860116584,31_1
377.4881234058061,60.704009061371735,308.3577435083779,626.0596610624642,317.7019175540863,2.3353072858191677,5.324138075040622,757.7996560759708,18715.31895933905,905971.4961739348,0,273,273,626.0596610624642,308.3577435083779,335.0043688982905,31.320093788355518,279.95145440942434,416.0026285149389,136.05117410551458,0.5184316510287211,-0.6482942848008681,550.0610410770381,16474.183862793845,804010.4853558971,0,422,421,416.0026285149389,279.95145440942434,432.8129533594025,67.57805190807798,346.48197361486825,626.0596610624642,279.57768744759596,0.9932565261369409,0.22551221457231696,783.964535937128,21445.993315192998,1038751.0880625659,0,398,398,626.0596610624642,346.48197361486825,33_1
374.0293773827872,140.39154245522616,-26.53745428981189,1826.225375493254,1852.7628297830659,7.0197450896410105,62.38123680774322,1932.4210736965224,19476.25152861517,897670.5057186892,0,335,335,1826.225375493254,-26.53745428981189,341.2853669555816,46.218491139387176,-26.53745428981189,406.6584544692305,433.19590875904237,-4.232327376521481,24.729813458564823,867.9556691540834,16849.780249228224,819084.8806933959,0,310,311,406.6584544692305,-26.53745428981189,407.00714789736946,128.29689667928878,364.7965547444567,1826.225375493254,1461.4288207487973,8.722857881033146,80.66111215758832,1894.3463603608093,20820.35640895701,976817.1549536868,0,334,334,1826.225375493254,364.7965547444567,41_1
373.15118075872465,199.66678209202922,35.507861373692,2471.3471516089635,2435.8392902352716,7.068385186724001,62.540164896316654,2648.753168356052,20563.19072584318,895562.8338209392,0,198,199,2471.3471516089635,35.507861373692,322.1838506351104,58.32163408150704,35.507861373692,404.7896196600888,369.28175828639684,-2.1090574574856946,4.907677850026053,894.8384610833883,16015.258224498793,773241.2415242648,0,280,281,404.7896196600888,35.507861373692,428.1952182822475,182.78663342768135,343.49183792024155,2471.3471516089635,2127.855313688722,8.543487028758014,79.55820955863348,2580.092635592716,22662.13048146218,1027668.5238773939,0,296,296,2471.3471516089635,343.49183792024155,45_1
374.3045633084333,20.804343955819437,238.4633216464789,545.3259973075435,306.8626756610646,1.9060152491356874,33.52869375980899,672.7775961204622,18353.079161939986,898330.9519402399,0,360,360,545.3259973075435,238.4633216464789,363.00885851327865,11.820893285004939,238.4633216464789,374.1407287901652,135.6774071436863,-7.202087561244389,63.08688623971152,558.4441370529895,17784.390229945944,871221.2604318687,0,493,493,374.1407287901652,238.4633216464789,386.51163654551266,15.109491850183911,371.5243600573668,545.3259973075435,173.80163725017673,7.414506254578737,63.831460505451204,628.4422288098558,18939.1647385727,927627.9277092305,0,510,510,545.3259973075435,371.5243600573668,48_1
377.9956677927222,116.51297660514155,151.3756195404764,735.1996139163385,583.8239943758622,0.6765681791390634,0.5491157034193463,1259.6947974041605,19336.689624320083,907189.6027025332,0,254,255,735.1996139163385,151.3756195404764,311.0770538919131,80.25095497232687,148.01171688402138,512.4345046666498,364.4227877826284,-0.02819830662133511,-0.3796311702120372,863.5052306422979,15714.843838662722,746584.9293405915,0,369,370,512.4345046666498,148.01171688402138,481.562599509502,145.33052772608943,259.3942715088658,735.1996139163385,475.8053424074727,0.29495115157148,-1.346392384646725,1291.057369575712,24608.729543673046,1155750.2388228048,0,383,384,735.1996139163385,259.3942715088658,50_1
374.7308133811517,72.696759316153,263.8794750508058,691.4688793824232,427.5894043316174,2.009465524488879,5.35955111748601,949.3505341272622,18676.132809365023,899353.9521147639,0,311,310,691.4688793824232,263.8794750508058,328.0753523709295,40.19645845355757,245.5648939212173,466.087401399936,220.52250747871872,0.7110908564182257,0.8750110143581686,731.0619517443248,16176.01958072366,787380.8456902308,0,413,414,466.087401399936,245.5648939212173,433.13890929736357,83.0221957693614,335.6427317218465,691.4688793824232,355.82614766057674,1.3292736844095343,1.1253389982516686,1001.2887241341463,21582.451674018503,1039533.3823136726,0,374,375,691.4688793824232,335.6427317218465,52_1
372.90963385964307,33.03034272920292,123.71686436517948,646.990610924851,523.2737465596715,1.2743110343145405,36.633290417464565,821.741812270248,18321.871546125054,894983.1212631435,0,349,349,646.990610924851,123.71686436517948,358.2166988539371,21.97291478710875,123.71686436517948,384.2324367595303,260.5155723943508,-6.11011690660925,53.31345991101358,669.1744618373234,17569.207014334876,859720.077249449,0,449,449,384.2324367595303,123.71686436517948,387.4641193532385,24.844414722103952,361.80641904983,646.990610924851,285.184191875021,6.747406345932533,58.33544323576626,740.4668734082129,19006.350563933625,929913.8864477725,0,448,448,646.990610924851,361.80641904983,56_1
373.54239017877165,67.16225165493144,-141.28391157111136,645.1217761157094,786.4056876868208,-2.794163670602035,23.68452240972402,1057.986204947154,18563.079214638223,896501.736429052,0,314,313,645.1217761157094,-141.28391157111136,345.54662179289284,55.11021582958572,-141.28391157111136,392.4553099197537,533.739221490865,-5.474408249862663,38.368103753207954,944.9214428436828,17116.137776901887,829311.8923029428,0,312,311,392.4553099197537,-141.28391157111136,400.9527460606869,40.17010171158926,346.1082066530399,645.1217761157094,299.0135694626695,2.4595692824989532,8.852960250361926,832.8958102448803,19723.34820758323,962286.5905456484,0,313,314,645.1217761157094,346.1082066530399,60_1
373.51357897546404,101.67556381257886,-287.0530266841627,795.0023278088725,1082.055354493035,-0.8264661034286592,15.737116195837752,1245.005336371361,18923.285000390533,896432.5895411137,0,333,332,795.0023278088725,-287.0530266841627,342.07993322193505,71.8108488016868,-321.813354134198,410.0223571256855,731.8357112598835,-6.646357731879646,50.3882239823744,1087.750843803985,17089.117795450562,820991.839732644,0,314,314,410.0223571256855,-321.813354134198,404.2948456443686,69.45661255441614,358.8162833552034,795.0023278088725,436.18604445366907,3.758085371445007,14.127573684664982,978.532323996849,20072.642533359292,970307.6295464844,0,339,339,795.0023278088725,358.8162833552034,64_1
373.67149551683656,347.9547044247297,-1495.441614275176,3958.192125762087,5453.633740037263,5.513388224141917,59.09072134494261,4312.884102567582,24639.11324827329,896811.5892404077,0,325,325,3958.192125762087,-1495.441614275176,322.7342224864026,161.59986824754068,-1495.441614275176,387.2225724541569,1882.6641867293329,-8.504851708862356,79.42568011651838,2473.0620141389954,17508.184204819285,774562.1339673662,0,310,310,387.2225724541569,-1495.441614275176,428.202693621484,302.04091422627477,371.15059309553845,3958.192125762087,3587.0415326665484,9.341239026952652,91.74348007645395,4069.6874082052677,25346.492263402204,1027686.4646915616,0,355,356,3958.192125762087,371.15059309553845,65_1
373.53989839902613,155.67671221741392,-308.3577435083779,2048.990484742943,2357.348228251321,6.800839743716059,67.62286044550893,2159.2787231317366,19707.33421877496,896495.7561576626,0,334,334,2048.990484742943,-308.3577435083779,337.8236619441148,65.77252475333012,-308.3577435083779,374.5144957519936,682.8722392603715,-5.765371836547252,43.50186527615767,1208.793972276205,16817.278642182577,810776.7886658756,0,308,309,374.5144957519936,-308.3577435083779,411.40233589600246,140.33322810876226,371.8981270191952,2048.990484742943,1677.0923577237477,9.217176466945308,90.76962730654215,2156.240233019167,21185.3567493819,987365.6061504062,0,324,323,2048.990484742943,371.8981270191952,66_1
374.10895859840974,55.62020613327296,31.770191755408632,832.0052570298778,800.2350652744692,2.483269243953676,37.22925791175994,961.8870091710411,18503.985028715695,897861.5006361834,0,357,356,832.0052570298778,31.770191755408632,349.88652342842215,37.54366076703219,31.770191755408632,376.0095635993068,344.23937184389814,-5.496915135711319,37.386747976483605,781.4545733448556,17221.54413887678,839727.6562282131,0,327,327,376.0095635993068,31.770191755408632,399.640201079733,52.38738309527836,371.5243600573668,832.0052570298778,460.48089697251106,5.756335937734333,37.64649083501282,978.9291702990389,19721.507179306245,959136.4825913592,0,334,335,832.0052570298778,371.5243600573668,72_1
374.4436357654802,32.86024625969312,156.23459004424478,655.5872510469028,499.352661002658,2.6039356527837385,39.96674072882557,787.5720489815351,18397.568519413355,898664.7258371525,0,358,358,655.5872510469028,156.23459004424478,354.6997074793665,23.842988417595283,156.23459004424478,383.11113587404526,226.87654582980048,-3.7798112472805774,22.81504663384448,674.4439653777638,17402.81628748281,851279.2979504797,0,331,331,383.11113587404526,156.23459004424478,394.36868529184665,29.710041918284254,372.2718939810235,655.5872510469028,283.3153570658793,4.896344275351602,32.84735870592664,781.7618879887663,19359.010305838005,946484.8447004318,0,329,330,655.5872510469028,372.2718939810235,73_1
374.42432447245244,48.80008847722469,43.35696757208705,781.5467171830524,738.1897496109654,1.9859360789274292,38.73488659794079,952.8980404703651,18473.549779762347,898618.3787338859,0,347,346,781.5467171830524,43.35696757208705,352.0702569029042,33.83801684106947,43.35696757208705,383.858669797702,340.50170222561496,-5.063527954391131,35.897761072147745,813.45449385716,17308.224548376293,844968.61656697,0,322,323,383.858669797702,43.35696757208705,396.4636491128944,39.20241390291596,364.4227877826284,781.5467171830524,417.12392940042395,6.505938878786221,52.20250494800714,893.0358160147754,19496.95097722363,951512.7578709465,0,317,317,781.5467171830524,364.4227877826284,74_1
374.12359780441477,285.4686451175392,-670.5379295200362,3541.068196361663,4211.606125881699,7.52784551897407,73.7052544302695,3695.4561171460136,22756.308073954333,897896.6347305953,0,344,343,3541.068196361663,-670.5379295200362,333.1771156636522,99.43187647846085,-670.5379295200362,373.7669618283368,1044.304891348373,-6.521324278298223,51.941938369761964,1636.176795239379,16954.874750450646,799625.0775927653,0,332,332,373.7669618283368,-670.5379295200362,418.8859291529763,262.79517319569624,371.5243600573668,3541.068196361663,3169.5438363042963,9.567659762419552,95.76618677394971,3653.5730632209757,23948.18454800376,1005326.2299671432,0,338,339,3541.068196361663,371.5243600573668,77_1
373.5286853901713,178.8119812518293,-214.91600305129367,2336.791045350762,2551.7070484020555,7.506982860351557,72.35731376551772,2471.742345630557,20136.639691200977,896468.844936411,0,347,346,2336.791045350762,-214.91600305129367,341.76877222621295,63.1868327427286,-214.91600305129367,381.6160680267319,596.5320710780256,-5.112531566909263,30.965839925316274,1171.3522226454186,16986.590616514928,820245.053342911,0,325,325,381.6160680267319,-214.91600305129367,408.93952309002196,165.20550442924653,364.7965547444567,2336.791045350762,1971.9944906063054,9.308191074695412,91.43762898050335,2484.5362227056953,21463.58826317778,981454.8554160529,0,340,340,2336.791045350762,364.7965547444567,79_1
373.5335132134282,319.0619244627591,-1459.5599859396557,3207.668066410787,4667.228052350443,3.193380011643651,41.983508997648784,3592.9144074931883,23796.589654517677,896480.4317122278,0,337,338,3207.668066410787,-1459.5599859396557,326.2367303912023,182.5507546212289,-1459.5599859396557,375.2620296756502,1834.8220156153059,-7.747518992231227,62.7867262663934,2403.9036563442314,18155.81682703667,782968.1529388855,0,338,338,375.2620296756502,-1459.5599859396557,424.0775522527719,257.5587600588276,372.6456609428519,3207.668066410787,2835.022405467935,8.619940168742238,77.71428223965981,3342.843296606412,24075.989765592556,1017786.1254066527,0,346,346,3207.668066410787,372.6456609428519,80_1
374.01660701159136,35.073064315636294,294.1545989589011,638.3939708027993,344.23937184389825,4.106847672202136,22.421612345775767,764.6065052771934,18387.492435848133,897639.8568278193,0,361,360,638.3939708027993,294.1545989589011,353.7243314452287,19.159776390924915,285.184191875021,384.2324367595303,99.0482448845093,-1.293016881299133,1.0614300052321632,608.7299875160816,17343.605364884108,848938.3954685488,0,357,357,384.2324367595303,285.184191875021,395.04286744924445,31.802300012593967,365.54408866811343,638.3939708027993,272.8498821346859,4.099753826309704,21.31382227916149,765.5015318830301,19400.58286715516,948102.8818781867,0,338,339,638.3939708027993,365.54408866811343,81_1
378.7537917802973,116.92165066035146,138.66754283831298,813.316908938461,674.649366100148,1.0682309111087882,1.9310876695687367,1442.0719134356405,19365.450829534177,909009.1002727137,0,251,251,813.316908938461,138.66754283831298,310.1471528381311,77.76780475612081,138.66754283831298,469.4513040563911,330.7837612180781,0.2685159796306091,-0.7058064449911754,1003.2233255630763,15632.253639430575,744353.1668115145,0,432,432,469.4513040563911,138.66754283831298,478.234827659357,128.66641247847744,294.9021328825578,813.316908938461,518.4147760559032,0.9320690349667028,0.02209374035822753,1287.8635967831017,24227.547089286123,1147763.5863824566,0,396,396,813.316908938461,294.9021328825578,82_1
375.6996484934576,74.74385445398973,177.53930686846,683.2460062221998,505.70669935373974,1.7263077151533734,5.260033380408933,949.748287814251,18742.104080545123,901679.1563842981,0,312,313,683.2460062221998,177.53930686846,330.03607155818736,34.782561315195736,177.53930686846,405.16338662191714,227.62407975345715,-1.4031482690249033,4.0255546345168955,638.7433871071898,16245.391073419009,792086.5717396496,0,404,404,405.16338662191714,177.53930686846,433.0406397336495,65.49333247523604,339.3804013401298,683.2460062221998,343.86560488206993,1.8107005024254745,3.518934610596934,957.199567837764,21434.466226394998,1039297.5353607589,0,385,385,683.2460062221998,349.4721093094949,84_1
374.0993029518959,94.97263820367426,-271.3548142873725,1133.6351952253456,1404.9900095127182,1.6737017626159987,36.36962683651215,1338.299685843896,18860.99602604208,897838.3270845502,0,362,362,1133.6351952253456,-271.3548142873725,349.43395393214166,59.45557283651543,-271.3548142873725,387.5963394159853,658.9511537033578,-7.709263463913834,66.59380694640527,1092.061808780313,17330.35282187086,838641.48943714,0,330,330,387.5963394159853,-271.3548142873725,399.86819892644826,72.7726418347816,368.5342243627401,1133.6351952253456,765.1009708626054,7.68246127579258,63.9286483852337,1238.827205133303,19872.65328398122,959683.6774234758,0,337,336,1133.6351952253456,368.5342243627401,85_1
371.9890769799067,130.83388028940934,-127.08076702163451,1586.2669859994614,1713.347753021096,5.553470465494264,47.83955375479068,1785.9567279769974,19235.240182104957,892773.7847517761,0,390,390,1586.2669859994614,-127.08076702163451,334.20746658842563,63.0540399103639,-245.93866088304569,397.31428042352206,643.2529413065678,-6.503863499915903,48.83429322069705,1114.338285692163,16624.298860372186,802097.9198122215,0,491,491,397.31428042352206,-245.93866088304569,413.48297198351366,116.75082572621564,363.67525385897176,1586.2669859994614,1222.5917321404897,7.803867053571194,64.93278856340334,1713.1113670979757,20978.62401758736,992359.1327604328,0,455,456,1586.2669859994614,363.67525385897176,88_1
351.38236995690596,174.7398939718404,-268.3646785927459,1632.9878562280037,1901.3525348207495,2.449516611976026,21.43679521735299,2212.1636588285905,19097.51222162014,843317.6878965741,0,290,290,1632.9878562280037,-268.3646785927459,282.4220540271096,281.16911309815845,-2347.2565202819555,385.7275046068437,2732.9840248887995,-7.081294014259242,54.82061297256936,3423.504252578535,19220.913268096512,677812.929665063,0,367,366,385.7275046068437,-2347.2565202819555,427.76632069354946,125.58505173015907,347.22950753852496,1632.9878562280037,1285.7583486894787,7.357713966896407,58.59397176864977,1945.3985990578071,21753.82580378486,1026639.1696645187,0,421,422,1632.9878562280037,347.22950753852496,89_1
373.1575659443226,436.10676171206137,-2326.3255704195685,3641.237742131658,5967.563312551227,2.3817110629867764,31.204931053786567,4866.079919702604,27694.16707779817,895578.1582663741,0,292,293,3641.237742131658,-2326.3255704195685,277.8370235591146,322.82426086884334,-3005.086373099828,535.6080563000068,3540.694429399835,-7.601987470363729,63.017171370935216,4072.4285841007827,20464.52348785786,666808.856541875,0,361,361,535.6080563000068,-3005.086373099828,470.8403155282856,362.63868588139826,298.2660355390128,3641.237742131658,3342.971706592645,6.645205044965713,46.86113791661867,4383.856254991708,28782.90483037668,1130016.7572678854,0,376,375,3641.237742131658,298.2660355390128,90_1
372.30880346850404,55.340468050604294,46.7208702285421,772.2025431373439,725.4816729088018,1.7363847978072569,26.24587895444124,1047.2825135593878,18409.958974503304,893541.1283244097,0,388,388,772.2025431373439,46.7208702285421,339.05927322542567,32.804377705503946,46.7208702285421,372.6456609428519,325.92479071430984,-5.359547495904444,37.77140195096532,802.506329946552,16668.699609949,813742.2557410216,0,494,494,372.6456609428519,46.7208702285421,404.8525370986633,40.97825780967718,371.8981270191952,772.2025431373439,400.3044161181487,6.1660148077245465,44.34168826657117,927.3742537813229,19913.399598597964,971646.0890367918,0,472,472,772.2025431373439,371.8981270191952,92_1
376.42039578484986,188.13171358135517,-324.055955905168,1783.6159418448233,2107.6718977499913,3.9101970643277886,27.875309507435077,2186.0323175675253,20499.44675227755,903408.9498836396,0,364,363,1783.6159418448233,-324.055955905168,316.5809281410695,89.68652219047891,-324.055955905168,410.7698910493422,734.8258469545102,-4.32050997994392,21.39108603159251,1347.5145573079499,16063.16842028762,759794.2275385668,0,435,435,410.7698910493422,-324.055955905168,442.5302714220028,169.92947152405858,347.6032745003533,1783.6159418448233,1436.01266734447,5.636482773226347,34.48242262548048,2027.9530021356,23134.155831207565,1062072.6514128067,0,409,409,1783.6159418448233,347.6032745003533,96_1
